source_id,target_id,source,target,weight
141,380,graph feature embedding,edge attributes,0.7966235280036926
142,143,graph feature compression,graph feature reduction,0.8964423537254333
142,144,graph feature compression,graph feature representation method,0.8148068189620972
142,145,graph feature compression,graph feature embedding method,0.8397418260574341
142,146,graph feature compression,graph feature compression method,0.9247018694877625
142,147,graph feature compression,graph feature reduction method,0.8854501843452454
142,327,graph feature compression,graph representation learning,0.7951362133026123
142,333,graph feature compression,sparsity regularization,0.7131478786468506
143,144,graph feature reduction,graph feature representation method,0.8403197526931763
143,145,graph feature reduction,graph feature embedding method,0.8504958748817444
143,146,graph feature reduction,graph feature compression method,0.8611946105957031
143,147,graph feature reduction,graph feature reduction method,0.9489010572433472
143,152,graph feature reduction,graph clustering,0.7838723659515381
143,162,graph feature reduction,graph feature generation,0.7996902465820312
143,187,graph feature reduction,action recognition,0.6403101682662964
143,327,graph feature reduction,graph representation learning,0.8209081888198853
143,333,graph feature reduction,sparsity regularization,0.7317677140235901
143,373,graph feature reduction,top-k node selection,0.6752356290817261
144,145,graph feature representation method,graph feature embedding method,0.918398380279541
144,146,graph feature representation method,graph feature compression method,0.8181166648864746
144,147,graph feature representation method,graph feature reduction method,0.8144833445549011
144,150,graph feature representation method,topological roles,0.7104086875915527
144,151,graph feature representation method,node clustering,0.7033243775367737
144,162,graph feature representation method,graph feature generation,0.8321958780288696
144,164,graph feature representation method,graph feature generation method,0.8065739870071411
144,187,graph feature representation method,action recognition,0.6180393695831299
144,189,graph feature representation method,clustering,0.7218061685562134
144,325,graph feature representation method,topological attribute initialization,0.7426934242248535
144,327,graph feature representation method,graph representation learning,0.8721088171005249
144,362,graph feature representation method,graph matching,0.6258952617645264
144,373,graph feature representation method,top-k node selection,0.6840879917144775
145,146,graph feature embedding method,graph feature compression method,0.8676414489746094
145,147,graph feature embedding method,graph feature reduction method,0.8469641208648682
145,149,graph feature embedding method,task-dependent learning,0.7675110101699829
145,164,graph feature embedding method,graph feature generation method,0.7555803060531616
145,187,graph feature embedding method,action recognition,0.6181515455245972
145,188,graph feature embedding method,recommendation systems,0.7269556522369385
145,192,graph feature embedding method,graphsage,0.7858418822288513
145,327,graph feature embedding method,graph representation learning,0.8849165439605713
145,370,graph feature embedding method,embedding-based nect,0.724390983581543
146,147,graph feature compression method,graph feature reduction method,0.8643761873245239
146,176,graph feature compression method,graph feature pooling method,0.7806496620178223
147,161,graph feature reduction method,graph feature sampling,0.7904132604598999
147,163,graph feature reduction method,graph feature sampling method,0.8110294342041016
147,218,graph feature reduction method,parameter sharing,0.750177264213562
147,229,graph feature reduction method,kipf normalization,0.746959924697876
147,333,graph feature reduction method,sparsity regularization,0.7646220326423645
147,335,graph feature reduction method,loss minimization,0.7804606556892395
147,378,graph feature reduction method,coarsened graph,0.6667250394821167
148,162,number of nodes,graph feature generation,0.7311218976974487
148,274,number of nodes,training graphs,0.7071590423583984
148,292,number of nodes,node representation capacity,0.7415115833282471
148,293,number of nodes,node computational graph,0.7063154578208923
148,387,number of nodes,degree distribution,0.7202742099761963
149,169,task-dependent learning,graph neural architecture,0.7846759557723999
149,173,task-dependent learning,mapping to next layer,0.7763844132423401
149,175,task-dependent learning,graph feature pooling,0.7634377479553223
149,197,task-dependent learning,meta-learning,0.5641422867774963
149,199,task-dependent learning,domain adaptation,0.653548002243042
149,234,task-dependent learning,attention masking,0.6735105514526367
149,247,task-dependent learning,node embedding computation graph,0.7908533215522766
149,314,task-dependent learning,multiple output scores,0.6641879081726074
149,315,task-dependent learning,gnn aims,0.7731264233589172
150,151,topological roles,node clustering,0.7430578470230103
150,152,topological roles,graph clustering,0.6913893222808838
150,189,topological roles,clustering,0.6793968677520752
151,152,node clustering,graph clustering,0.8594125509262085
151,154,node clustering,graphlets,0.6436542272567749
151,189,node clustering,clustering,0.8661673069000244
151,327,node clustering,graph representation learning,0.7093839645385742
151,386,node clustering,eigenvector centrality,0.6262927055358887
152,154,graph clustering,graphlets,0.6432465314865112
152,169,graph clustering,graph neural architecture,0.784263551235199
152,175,graph clustering,graph feature pooling,0.7822290658950806
152,184,graph clustering,receptive field,0.7129882574081421
152,189,graph clustering,clustering,0.8753175735473633
152,206,graph clustering,computation graph,0.7146035432815552
152,234,graph clustering,attention masking,0.6798866987228394
152,247,graph clustering,node embedding computation graph,0.7885385751724243
152,254,graph clustering,disjoint subsets,0.6763601303100586
152,257,graph clustering,graph partitioning,0.7680267691612244
152,266,graph clustering,bipartite graph,0.6345709562301636
152,293,graph clustering,node computational graph,0.7641329169273376
152,294,graph clustering,k-hop similarity,0.6831371784210205
152,295,graph clustering,symmetric neighborhood,0.6785836219787598
152,300,graph clustering,wl color refinement algorithm,0.561949610710144
152,378,graph clustering,coarsened graph,0.6712082624435425
153,157,node regression,graph regression,0.8148832321166992
153,169,node regression,graph neural architecture,0.7800476551055908
153,173,node regression,mapping to next layer,0.7675471305847168
153,219,node regression,graph-level regression,0.805020809173584
153,311,node regression,predict and analyze patterns,0.7638704776763916
153,315,node regression,gnn aims,0.8242608904838562
153,363,node regression,softmax,0.7478390336036682
154,158,graphlets,graph generation model,0.6624672412872314
154,162,graphlets,graph feature generation,0.7233420610427856
154,164,graphlets,graph feature generation method,0.7528246641159058
155,161,graph sampling,graph feature sampling,0.9352375268936157
155,163,graph sampling,graph feature sampling method,0.9181678295135498
155,249,graph sampling,subgraph sampling,0.8432906866073608
155,256,graph sampling,random neighborhood sampling,0.7975567579269409
155,257,graph sampling,graph partitioning,0.6746622323989868
155,258,graph sampling,node sampling,0.8455967307090759
155,259,graph sampling,information loss,0.7945586442947388
155,260,graph sampling,sampling bias,0.7851132154464722
155,261,graph sampling,ladies,0.7732057571411133
155,262,graph sampling,graphsaint,0.8551535606384277
155,263,graph sampling,scalability,0.7770394682884216
155,264,graph sampling,layer sampling,0.8484840989112854
155,265,graph sampling,fastgcn,0.7777212858200073
156,158,graph generation,graph generation model,0.7727348804473877
156,159,graph generation,graph generative adversarial network,0.7836781740188599
156,307,graph generation,generative learning tasks,0.8244012594223022
156,308,graph generation,supervised generative gnn tasks,0.7643446922302246
156,312,graph generation,domain a,0.7646974921226501
156,316,graph generation,source graph distribution,0.7611581683158875
156,319,graph generation,target graph distribution,0.7791078090667725
156,321,graph generation,adjacency matrix generation,0.7707298994064331
156,322,graph generation,node feature generation,0.8120156526565552
156,328,graph generation,generative gnn dimensions,0.7277475595474243
156,329,graph generation,multigraph prediction,0.715167760848999
156,336,graph generation,utility of graph generation,0.6389042139053345
156,340,graph generation,maximum likelihood estimation,0.7170637845993042
156,342,graph generation,deep network function,0.8019591569900513
156,343,graph generation,unconditional generation,0.8093631863594055
156,344,graph generation,one-shot generating,0.7337120771408081
156,345,graph generation,sequential generating,0.6521612405776978
156,347,graph generation,node addition,0.6579188108444214
156,353,graph generation,variational autoencoder,0.7270514965057373
156,354,graph generation,latent space,0.7909054160118103
156,357,graph generation,graphvae,0.8177420496940613
156,361,graph generation,decoder,0.844774603843689
156,368,graph generation,encoder-decoder gnns,0.7985219359397888
156,370,graph generation,embedding-based nect,0.7365856170654297
156,376,graph generation,dag-to-dag,0.6392778158187866
156,383,graph generation,ned-vae,0.7937344312667847
156,384,graph generation,latent variable,0.6972552537918091
156,388,graph generation,evaluation metrics,0.7163798809051514
156,390,graph generation,fréchet inception distance,0.6074296832084656
156,391,graph generation,graph distribution,0.7665035724639893
157,158,graph regression,graph generation model,0.7557164430618286
157,162,graph regression,graph feature generation,0.754077136516571
157,219,graph regression,graph-level regression,0.9024366140365601
157,311,graph regression,predict and analyze patterns,0.7498752474784851
157,317,graph regression,learn the distribution of given graphs,0.7190151214599609
157,327,graph regression,graph representation learning,0.7449326515197754
157,332,graph regression,brain graph evolution prediction,0.6417885422706604
157,337,graph regression,molecular graph generation,0.6424641609191895
158,162,graph generation model,graph feature generation,0.7630583047866821
158,164,graph generation model,graph feature generation method,0.7374939918518066
158,317,graph generation model,learn the distribution of given graphs,0.8344779014587402
158,321,graph generation model,adjacency matrix generation,0.7703121900558472
158,323,graph generation model,edge feature generation,0.7596380710601807
158,332,graph generation model,brain graph evolution prediction,0.6506974697113037
158,336,graph generation model,utility of graph generation,0.7199175357818604
158,337,graph generation model,molecular graph generation,0.8194843530654907
158,339,graph generation model,sampling,0.6660433411598206
158,347,graph generation model,node addition,0.7191388010978699
158,348,graph generation model,edge-sequence,0.6577447056770325
158,349,graph generation model,motif-sequence,0.7457239627838135
158,350,graph generation model,rule-sequence,0.6529314517974854
158,351,graph generation model,edge connection,0.7103844285011292
158,391,graph generation model,graph distribution,0.7587209939956665
159,160,graph generative adversarial network,graph augmentation,0.7043516039848328
159,169,graph generative adversarial network,graph neural architecture,0.7532447576522827
159,192,graph generative adversarial network,graphsage,0.7622451782226562
159,204,graph generative adversarial network,adversarial training,0.5010470151901245
159,262,graph generative adversarial network,graphsaint,0.7531179785728455
159,297,graph generative adversarial network,dropgnn,0.7106111645698547
159,308,graph generative adversarial network,supervised generative gnn tasks,0.7532495260238647
159,315,graph generative adversarial network,gnn aims,0.7685321569442749
159,331,graph generative adversarial network,graph super-resolution,0.6858599185943604
159,340,graph generative adversarial network,maximum likelihood estimation,0.709680438041687
159,342,graph generative adversarial network,deep network function,0.7871298789978027
159,343,graph generative adversarial network,unconditional generation,0.7269132137298584
159,352,graph generative adversarial network,gaussian distribution,0.7211482524871826
159,357,graph generative adversarial network,graphvae,0.7855902910232544
159,375,graph generative adversarial network,graph unet,0.7567130923271179
159,388,graph generative adversarial network,evaluation metrics,0.6900450587272644
159,389,graph generative adversarial network,maximum mean discrepancy,0.7109490633010864
160,177,graph augmentation,graph convolutional network,0.714270830154419
160,183,graph augmentation,self-loop augmentation,0.7715806365013123
160,238,graph augmentation,parameter update,0.6999000310897827
160,270,graph augmentation,graph neural network layer,0.7048212885856628
160,274,graph augmentation,training graphs,0.7216047644615173
160,359,graph augmentation,edge update,0.7223564386367798
161,163,graph feature sampling,graph feature sampling method,0.9362108707427979
161,190,graph feature sampling,graph attention,0.7714654207229614
161,198,graph feature sampling,few-shot learning,0.6477408409118652
161,218,graph feature sampling,parameter sharing,0.7736047506332397
161,245,graph feature sampling,computational efficiency,0.6879452466964722
161,249,graph feature sampling,subgraph sampling,0.8535604476928711
161,253,graph feature sampling,memory usage,0.7403292655944824
161,256,graph feature sampling,random neighborhood sampling,0.7688762545585632
161,258,graph feature sampling,node sampling,0.7861780524253845
161,259,graph feature sampling,information loss,0.8223117589950562
161,260,graph feature sampling,sampling bias,0.7774055004119873
161,261,graph feature sampling,ladies,0.788837730884552
161,262,graph feature sampling,graphsaint,0.8808058500289917
161,263,graph feature sampling,scalability,0.8450270891189575
161,264,graph feature sampling,layer sampling,0.8249720335006714
161,265,graph feature sampling,fastgcn,0.8223080635070801
162,164,graph feature generation,graph feature generation method,0.9378235340118408
162,321,graph feature generation,adjacency matrix generation,0.7793542146682739
162,322,graph feature generation,node feature generation,0.801437258720398
162,323,graph feature generation,edge feature generation,0.8326342105865479
162,325,graph feature generation,topological attribute initialization,0.7755201458930969
162,336,graph feature generation,utility of graph generation,0.6962864398956299
162,346,graph feature generation,node-sequence,0.7087699174880981
162,347,graph feature generation,node addition,0.6637140512466431
162,348,graph feature generation,edge-sequence,0.6566174030303955
162,349,graph feature generation,motif-sequence,0.6586424112319946
163,218,graph feature sampling method,parameter sharing,0.7481263279914856
163,249,graph feature sampling method,subgraph sampling,0.8279362320899963
163,253,graph feature sampling method,memory usage,0.7107516527175903
163,256,graph feature sampling method,random neighborhood sampling,0.7752411365509033
163,258,graph feature sampling method,node sampling,0.8204501867294312
163,259,graph feature sampling method,information loss,0.7874466180801392
163,260,graph feature sampling method,sampling bias,0.7473323941230774
163,261,graph feature sampling method,ladies,0.7641081809997559
163,262,graph feature sampling method,graphsaint,0.8325709104537964
163,264,graph feature sampling method,layer sampling,0.8378375768661499
163,265,graph feature sampling method,fastgcn,0.7945820689201355
163,278,graph feature sampling method,test set inference,0.675074577331543
163,324,graph feature sampling method,random initialization,0.7066066861152649
164,323,graph feature generation method,edge feature generation,0.7846649885177612
164,336,graph feature generation method,utility of graph generation,0.6607100963592529
164,349,graph feature generation method,motif-sequence,0.6911582946777344
164,362,graph feature generation method,graph matching,0.6645539999008179
165,203,binary classification task,image classification,0.7293761968612671
165,205,binary classification task,active learning,0.5920935869216919
165,315,binary classification task,gnn aims,0.7081535458564758
165,327,binary classification task,graph representation learning,0.7214229106903076
166,169,deep sequential learning,graph neural architecture,0.7787673473358154
166,172,deep sequential learning,transformation layers,0.7650322914123535
166,173,deep sequential learning,mapping to next layer,0.7803779244422913
166,178,deep sequential learning,deep neural network,0.7356635332107544
166,186,deep sequential learning,multilayer perceptron,0.7288647294044495
166,241,deep sequential learning,epoch,0.5753852128982544
166,270,deep sequential learning,graph neural network layer,0.7340294122695923
166,276,deep sequential learning,batching,0.6551532745361328
166,342,deep sequential learning,deep network function,0.7441965937614441
167,237,loss function,loss objective,0.6357178688049316
167,238,loss function,parameter update,0.5409069061279297
167,239,loss function,noise in training,0.5382035374641418
167,240,loss function,batch gradient descent,0.5730985999107361
167,335,loss function,loss minimization,0.544504702091217
168,169,matrix multiplication,graph neural architecture,0.7543720006942749
168,230,matrix multiplication,degree matrix,0.7249679565429688
168,246,matrix multiplication,gpu acceleration,0.6562743186950684
168,247,matrix multiplication,node embedding computation graph,0.7556490898132324
168,270,matrix multiplication,graph neural network layer,0.7628180384635925
168,272,matrix multiplication,linear layer,0.7566521763801575
168,309,matrix multiplication,edge feature matrix,0.7429885864257812
168,311,matrix multiplication,predict and analyze patterns,0.7511000633239746
168,365,matrix multiplication,element-wise product,0.7772520780563354
169,170,graph neural architecture,function f,0.7610960006713867
169,172,graph neural architecture,transformation layers,0.8495402932167053
169,173,graph neural architecture,mapping to next layer,0.8497030735015869
169,175,graph neural architecture,graph feature pooling,0.8293701410293579
169,177,graph neural architecture,graph convolutional network,0.8802707195281982
169,178,graph neural architecture,deep neural network,0.7233505845069885
169,179,graph neural architecture,linearization,0.7145684957504272
169,181,graph neural architecture,gradient explosion,0.6667767763137817
169,182,graph neural architecture,message passing,0.7370559573173523
169,184,graph neural architecture,receptive field,0.713927149772644
169,186,graph neural architecture,multilayer perceptron,0.7981520891189575
169,190,graph neural architecture,graph attention,0.765967607498169
169,191,graph neural architecture,graph transformer,0.7951171398162842
169,192,graph neural architecture,graphsage,0.8057297468185425
169,193,graph neural architecture,reinforcement learning,0.7318155765533447
169,194,graph neural architecture,transformer,0.684831976890564
169,201,graph neural architecture,neural architecture search,0.6822586059570312
169,203,graph neural architecture,image classification,0.7685353755950928
169,206,graph neural architecture,computation graph,0.73211669921875
169,208,graph neural architecture,prediction head,0.7019788026809692
169,211,graph neural architecture,backward pass,0.7367509603500366
169,212,graph neural architecture,chain rule,0.7610300183296204
169,217,graph neural architecture,inductive capability,0.7183099985122681
169,224,graph neural architecture,hierarchical pooling,0.7628948092460632
169,225,graph neural architecture,operation order,0.7629910707473755
169,226,graph neural architecture,dropout,0.7195982933044434
169,235,graph neural architecture,graph attention network,0.734551191329956
169,246,graph neural architecture,gpu acceleration,0.6743810176849365
169,247,graph neural architecture,node embedding computation graph,0.8438653945922852
169,252,graph neural architecture,graph expansion problem,0.7330142259597778
169,270,graph neural architecture,graph neural network layer,0.9051103591918945
169,271,graph neural architecture,attention mechanism,0.7789894938468933
169,272,graph neural architecture,linear layer,0.8067436218261719
169,273,graph neural architecture,gnn expressiveness,0.6805902719497681
169,274,graph neural architecture,training graphs,0.8187815546989441
169,289,graph neural architecture,expressive power of gnn,0.7004261612892151
169,290,graph neural architecture,rooted subtree,0.6780481934547424
169,292,graph neural architecture,node representation capacity,0.7837556600570679
169,293,graph neural architecture,node computational graph,0.7721128463745117
169,296,graph neural architecture,gin,0.7554912567138672
169,297,graph neural architecture,dropgnn,0.7489309310913086
169,305,graph neural architecture,universal function approximator,0.7208148241043091
169,310,graph neural architecture,input graph,0.7840292453765869
169,311,graph neural architecture,predict and analyze patterns,0.7659940719604492
169,315,graph neural architecture,gnn aims,0.8708068132400513
169,326,graph neural architecture,identity vector initialization,0.724223792552948
169,330,graph neural architecture,gnn mapping function,0.7790412902832031
169,331,graph neural architecture,graph super-resolution,0.670690655708313
169,332,graph neural architecture,brain graph evolution prediction,0.6664943099021912
169,334,graph neural architecture,gnn loss function,0.7489362359046936
169,342,graph neural architecture,deep network function,0.772551417350769
169,358,graph neural architecture,node update,0.755487859249115
169,363,graph neural architecture,softmax,0.7630273103713989
169,368,graph neural architecture,encoder-decoder gnns,0.8067808151245117
169,371,graph neural architecture,editing-based nect,0.622685432434082
169,372,graph neural architecture,skip connection,0.6806241273880005
169,375,graph neural architecture,graph unet,0.7643570899963379
169,377,graph neural architecture,directed acyclic graph,0.6514477729797363
169,380,graph neural architecture,edge attributes,0.7851077914237976
169,382,graph neural architecture,graph u-autoencoder,0.7732734680175781
170,171,function f,learnable parameters,0.7096376419067383
170,172,function f,transformation layers,0.7555240392684937
170,173,function f,mapping to next layer,0.7779901027679443
170,211,function f,backward pass,0.7020221948623657
170,238,function f,parameter update,0.7328177690505981
170,272,function f,linear layer,0.7345492243766785
170,330,function f,gnn mapping function,0.7915277481079102
170,335,function f,loss minimization,0.7367749214172363
170,342,function f,deep network function,0.7450078129768372
171,209,learnable parameters,hyperparameters,0.7470742464065552
171,218,learnable parameters,parameter sharing,0.7293056845664978
171,238,learnable parameters,parameter update,0.7636178731918335
171,272,learnable parameters,linear layer,0.694442868232727
171,310,learnable parameters,input graph,0.684937596321106
171,335,learnable parameters,loss minimization,0.7300984859466553
172,173,transformation layers,mapping to next layer,0.9061456918716431
172,175,transformation layers,graph feature pooling,0.8332158327102661
172,176,transformation layers,graph feature pooling method,0.7800650596618652
172,186,transformation layers,multilayer perceptron,0.7688993811607361
172,191,transformation layers,graph transformer,0.8126366138458252
172,194,transformation layers,transformer,0.6971058249473572
172,199,transformation layers,domain adaptation,0.6391189098358154
172,201,transformation layers,neural architecture search,0.595983624458313
172,212,transformation layers,chain rule,0.7318679094314575
172,225,transformation layers,operation order,0.7626117467880249
172,270,transformation layers,graph neural network layer,0.8006820678710938
172,272,transformation layers,linear layer,0.8289997577667236
172,308,transformation layers,supervised generative gnn tasks,0.758007287979126
172,315,transformation layers,gnn aims,0.8023910522460938
172,368,transformation layers,encoder-decoder gnns,0.7884244918823242
172,369,transformation layers,node-edge co-transformation,0.7783806324005127
173,175,mapping to next layer,graph feature pooling,0.8246795535087585
173,179,mapping to next layer,linearization,0.724016010761261
173,180,mapping to next layer,layer-wise normalization,0.7719293832778931
173,184,mapping to next layer,receptive field,0.7088623046875
173,186,mapping to next layer,multilayer perceptron,0.7807862162590027
173,191,mapping to next layer,graph transformer,0.7739757299423218
173,201,mapping to next layer,neural architecture search,0.590887188911438
173,211,mapping to next layer,backward pass,0.7449278831481934
173,212,mapping to next layer,chain rule,0.7293388843536377
173,218,mapping to next layer,parameter sharing,0.7701672315597534
173,225,mapping to next layer,operation order,0.7491990327835083
173,234,mapping to next layer,attention masking,0.6841503381729126
173,243,mapping to next layer,overfitting,0.7276033163070679
173,270,mapping to next layer,graph neural network layer,0.8215669989585876
173,272,mapping to next layer,linear layer,0.8406199216842651
173,315,mapping to next layer,gnn aims,0.8166766166687012
173,330,mapping to next layer,gnn mapping function,0.80591881275177
173,366,mapping to next layer,projection vector,0.7158800363540649
173,372,mapping to next layer,skip connection,0.6965492963790894
173,380,mapping to next layer,edge attributes,0.7897911071777344
174,175,graph pooling,graph feature pooling,0.8568816781044006
174,176,graph pooling,graph feature pooling method,0.8538254499435425
174,221,graph pooling,global mean pooling,0.8144650459289551
174,222,graph pooling,global max pooling,0.7855027318000793
174,223,graph pooling,global sum pooling,0.8195306658744812
174,224,graph pooling,hierarchical pooling,0.8405576348304749
174,247,graph pooling,node embedding computation graph,0.7680646181106567
174,257,graph pooling,graph partitioning,0.6838564872741699
174,270,graph pooling,graph neural network layer,0.7672268152236938
174,277,graph pooling,global pooling,0.8355263471603394
174,331,graph pooling,graph super-resolution,0.6888583302497864
174,366,graph pooling,projection vector,0.7312783002853394
174,372,graph pooling,skip connection,0.7007155418395996
174,374,graph pooling,sigmoid activation,0.677704930305481
174,375,graph pooling,graph unet,0.8157657384872437
174,378,graph pooling,coarsened graph,0.7146495580673218
174,379,graph pooling,reconstruction,0.7543343305587769
175,176,graph feature pooling,graph feature pooling method,0.9538205862045288
175,177,graph feature pooling,graph convolutional network,0.8170852661132812
175,182,graph feature pooling,message passing,0.7300534248352051
175,184,graph feature pooling,receptive field,0.7070426940917969
175,191,graph feature pooling,graph transformer,0.7768648862838745
175,203,graph feature pooling,image classification,0.7816846966743469
175,218,graph feature pooling,parameter sharing,0.77504563331604
175,221,graph feature pooling,global mean pooling,0.8147534132003784
175,222,graph feature pooling,global max pooling,0.807707667350769
175,223,graph feature pooling,global sum pooling,0.8339226841926575
175,224,graph feature pooling,hierarchical pooling,0.8752771019935608
175,225,graph feature pooling,operation order,0.769523024559021
175,231,graph feature pooling,global embedding aggregation,0.8008720874786377
175,232,graph feature pooling,local embedding aggregation,0.8158420920372009
175,252,graph feature pooling,graph expansion problem,0.707452654838562
175,271,graph feature pooling,attention mechanism,0.754151463508606
175,272,graph feature pooling,linear layer,0.7982977628707886
175,277,graph feature pooling,global pooling,0.8140211701393127
175,290,graph feature pooling,rooted subtree,0.6605647802352905
175,291,graph feature pooling,injective aggregation,0.7329792380332947
175,292,graph feature pooling,node representation capacity,0.7950626611709595
175,302,graph feature pooling,max aggregator,0.6983120441436768
175,358,graph feature pooling,node update,0.7771005034446716
175,363,graph feature pooling,softmax,0.7512837648391724
175,366,graph feature pooling,projection vector,0.7418023347854614
175,367,graph feature pooling,node scores,0.7384060621261597
175,369,graph feature pooling,node-edge co-transformation,0.783841073513031
175,372,graph feature pooling,skip connection,0.6986895799636841
175,373,graph feature pooling,top-k node selection,0.7096084952354431
175,375,graph feature pooling,graph unet,0.7939425110816956
175,379,graph feature pooling,reconstruction,0.7300997376441956
176,177,graph feature pooling method,graph convolutional network,0.7946619987487793
176,182,graph feature pooling method,message passing,0.7564014196395874
176,218,graph feature pooling method,parameter sharing,0.7524732351303101
176,221,graph feature pooling method,global mean pooling,0.82639479637146
176,222,graph feature pooling method,global max pooling,0.8143310546875
176,223,graph feature pooling method,global sum pooling,0.8344981670379639
176,224,graph feature pooling method,hierarchical pooling,0.8639786243438721
176,225,graph feature pooling method,operation order,0.7477858066558838
176,231,graph feature pooling method,global embedding aggregation,0.8382388353347778
176,232,graph feature pooling method,local embedding aggregation,0.8325288891792297
176,236,graph feature pooling method,graph-based aggregation,0.7543330192565918
176,251,graph feature pooling method,overlap,0.6287524104118347
176,271,graph feature pooling method,attention mechanism,0.7439379692077637
176,277,graph feature pooling method,global pooling,0.8377827405929565
176,291,graph feature pooling method,injective aggregation,0.7207350134849548
176,302,graph feature pooling method,max aggregator,0.694170355796814
176,358,graph feature pooling method,node update,0.7415075302124023
176,366,graph feature pooling method,projection vector,0.7331011295318604
176,372,graph feature pooling method,skip connection,0.676677942276001
176,373,graph feature pooling method,top-k node selection,0.6724230051040649
177,182,graph convolutional network,message passing,0.7522135376930237
177,183,graph convolutional network,self-loop augmentation,0.7071620225906372
177,206,graph convolutional network,computation graph,0.73480623960495
177,211,graph convolutional network,backward pass,0.7001704573631287
177,212,graph convolutional network,chain rule,0.7540811896324158
177,225,graph convolutional network,operation order,0.7479543685913086
177,226,graph convolutional network,dropout,0.7225455045700073
177,229,graph convolutional network,kipf normalization,0.7340015172958374
177,235,graph convolutional network,graph attention network,0.7423223257064819
177,236,graph convolutional network,graph-based aggregation,0.7566229104995728
177,246,graph convolutional network,gpu acceleration,0.6557024717330933
177,247,graph convolutional network,node embedding computation graph,0.8187531232833862
177,252,graph convolutional network,graph expansion problem,0.7107404470443726
177,265,graph convolutional network,fastgcn,0.7959254384040833
177,270,graph convolutional network,graph neural network layer,0.9271513819694519
177,272,graph convolutional network,linear layer,0.7844008207321167
177,282,graph convolutional network,node permutation equivariance in gnns,0.7624377012252808
177,293,graph convolutional network,node computational graph,0.7595220804214478
177,297,graph convolutional network,dropgnn,0.7173330783843994
177,310,graph convolutional network,input graph,0.7709689140319824
177,315,graph convolutional network,gnn aims,0.817554235458374
177,330,graph convolutional network,gnn mapping function,0.7691523432731628
177,358,graph convolutional network,node update,0.7591114640235901
177,359,graph convolutional network,edge update,0.7215847969055176
177,378,graph convolutional network,coarsened graph,0.6689079999923706
178,186,deep neural network,multilayer perceptron,0.7612125873565674
178,196,deep neural network,knowledge distillation,0.45841312408447266
178,201,deep neural network,neural architecture search,0.5991991758346558
178,204,deep neural network,adversarial training,0.4772724211215973
178,270,deep neural network,graph neural network layer,0.7361747026443481
178,272,deep neural network,linear layer,0.7062118053436279
179,180,linearization,layer-wise normalization,0.7649399042129517
179,229,linearization,kipf normalization,0.7303532958030701
179,270,linearization,graph neural network layer,0.7169384956359863
179,272,linearization,linear layer,0.8200335502624512
179,305,linearization,universal function approximator,0.7048330307006836
180,227,layer-wise normalization,batch normalization,0.7579339742660522
180,228,layer-wise normalization,regularization,0.6520661115646362
180,229,layer-wise normalization,kipf normalization,0.8232963681221008
180,230,layer-wise normalization,degree matrix,0.7336881160736084
180,233,layer-wise normalization,softmax normalization,0.790810227394104
180,247,layer-wise normalization,node embedding computation graph,0.7512840628623962
180,267,layer-wise normalization,empirical mean,0.6223216652870178
180,268,layer-wise normalization,standard deviation,0.6789687275886536
180,269,layer-wise normalization,covariate shift,0.6290315389633179
180,270,layer-wise normalization,graph neural network layer,0.7906374335289001
180,272,layer-wise normalization,linear layer,0.7929033637046814
180,300,layer-wise normalization,wl color refinement algorithm,0.5639063119888306
180,335,layer-wise normalization,loss minimization,0.7545395493507385
180,365,layer-wise normalization,element-wise product,0.6601346135139465
181,209,gradient explosion,hyperparameters,0.6708943843841553
181,242,gradient explosion,stability,0.6711995005607605
181,243,gradient explosion,overfitting,0.7337919473648071
181,244,gradient explosion,convergence,0.7041824460029602
181,252,gradient explosion,graph expansion problem,0.6741886734962463
181,255,gradient explosion,exponential time complexity,0.6585668325424194
181,259,gradient explosion,information loss,0.6698825359344482
181,261,gradient explosion,ladies,0.6773480176925659
181,272,gradient explosion,linear layer,0.6805880069732666
181,335,gradient explosion,loss minimization,0.6998848915100098
182,232,message passing,local embedding aggregation,0.7710559368133545
182,247,message passing,node embedding computation graph,0.7426421642303467
182,270,message passing,graph neural network layer,0.7856613397598267
182,358,message passing,node update,0.7264013290405273
183,230,self-loop augmentation,degree matrix,0.6666027307510376
183,270,self-loop augmentation,graph neural network layer,0.6804539561271667
183,291,self-loop augmentation,injective aggregation,0.6684178113937378
183,358,self-loop augmentation,node update,0.6746430397033691
183,359,self-loop augmentation,edge update,0.6824396848678589
184,234,receptive field,attention masking,0.6698101758956909
184,247,receptive field,node embedding computation graph,0.7414470314979553
184,252,receptive field,graph expansion problem,0.7535772323608398
184,256,receptive field,random neighborhood sampling,0.7072204351425171
184,292,receptive field,node representation capacity,0.7121440768241882
184,293,receptive field,node computational graph,0.7195620536804199
185,208,network output function,prediction head,0.8123242855072021
185,220,network output function,output scores,0.8324415683746338
185,310,network output function,input graph,0.7190916538238525
185,313,network output function,output label,0.8019028902053833
185,314,network output function,multiple output scores,0.7690117359161377
185,363,network output function,softmax,0.7191861867904663
185,364,network output function,argmax,0.6607803106307983
185,367,network output function,node scores,0.741375207901001
185,374,network output function,sigmoid activation,0.7116023302078247
186,270,multilayer perceptron,graph neural network layer,0.775071382522583
186,272,multilayer perceptron,linear layer,0.8074306845664978
186,305,multilayer perceptron,universal function approximator,0.753448486328125
187,190,action recognition,graph attention,0.6375613212585449
